age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,student_id,lucky_number,hobby_code
67,Local-gov,191800,Bachelors,13,,Adm-clerical,Unmarried,Black,Female,6360,0,35,United-States,<=50K,2980,352,D
71,Private,196610,7th-8th,4,Widowed,Exec-managerial,,White,Male,6097,0,40,United-States,>50K,2981,155,D
38,Private,168407,Some-college,10,Divorced,Adm-clerical,Unmarried,White,,5721,0,44,United-States,0,2982,562,A
26,Private,,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,5721,0,40,United-States,<=50K,2983,556,D
28,Local-gov,127491,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,5721,0,40,United-States,<=50K,2984,182,D
66,Private,146454,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,5556,0,40,United-States,>50K,2985,198,A
66,Private,142624,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5556,0,40,Yugoslavia,>50K,2986,248,A
66,Self-emp-inc,249043,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,5556,0,26,,1,2987,428,D
65,Private,344152,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,5556,0,50,United-States,>50K,2988,255,
65,?,115513,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,5556,0,48,United-States,>50K,2989,289,C
45,Private,189890,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,5455,0,38,United-States,<=50K,2990,,B
42,Private,129684,HS-grad,9,Divorced,,Not-in-family,Black,Female,5455,0,50,United-States,0,2991,982,C
39,Private,114678,,9,Divorced,Other-service,,Black,Female,5455,0,40,United-States,<=50K,2992,,B
47,Local-gov,247676,Masters,14,Divorced,Prof-specialty,,White,Female,5455,0,45,United-States,<=50K,2993,179,B
36,State-gov,108320,Masters,14,Divorced,Prof-specialty,Unmarried,White,Male,5455,,30,United-States,<=50K,2994,499,D
39,Federal-gov,193583,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,5455,0,60,United-States,0,2995,863,B
43,Self-emp-inc,247981,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,5455,0,50,United-States,<=50K,2996,708,C
45,Private,474617,HS-grad,9,Divorced,Sales,Unmarried,Black,Male,5455,0,40,United-States,0,2997,359,D
37,State-gov,252939,Assoc-voc,,Never-married,Prof-specialty,Unmarried,Black,Female,5455,0,40,United-States,<=50K,2998,871,A
40,Local-gov,105862,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,,5455,0,40,United-States,0,2999,714,C
60,Local-gov,48788,Bachelors,13,Separated,Prof-specialty,,White,Female,5455,,55,United-States,<=50K,3000,651,D
42,Private,159449,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States,>50K,3001,884,
42,Local-gov,97688,Some-college,,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,>50K,3002,200,C
36,Private,188563,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,5178,0,50,United-States,1,3003,458,B
32,Private,231043,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,48,United-States,>50K,3004,479,D
44,,320984,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,5178,,60,United-States,>50K,3005,919,D
50,Private,88926,,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,5178,0,40,United-States,>50K,3006,320,A
54,Private,206369,,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178,0,50,United-States,>50K,3007,919,A
32,Self-emp-inc,244665,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,45,United-States,1,3008,519,
61,Local-gov,95450,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,50,United-States,>50K,3009,223,A
51,Private,106728,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0,60,United-States,1,3010,521,B
40,,572751,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,,Mexico,>50K,3011,330,B
32,Private,107843,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178,0,50,United-States,1,3012,789,A
34,Private,275438,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,40,United-States,>50K,3013,162,A
48,,31264,Some-college,10,Married-civ-spouse,Exec-managerial,,White,Female,5178,0,40,United-States,>50K,3014,584,A
45,Private,186272,9th,5,Married-civ-spouse,Adm-clerical,Husband,Black,Male,5178,0,40,United-States,>50K,3015,727,C
35,Private,46385,HS-grad,9,,Transport-moving,Husband,White,Male,5178,0,90,United-States,>50K,3016,802,C
41,,,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,40,United-States,>50K,3017,673,B
31,Private,132996,HS-grad,9,Married-civ-spouse,Prof-specialty,,White,Male,5178,0,45,United-States,>50K,3018,867,C
29,Self-emp-not-inc,169544,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,5178,0,40,United-States,1,3019,582,C
37,Local-gov,312232,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,5178,0,40,United-States,>50K,3020,618,D
,Private,247455,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,5178,0,42,United-States,1,3021,254,
36,,175232,HS-grad,9,Married-civ-spouse,,Husband,White,Male,5178,0,40,United-States,>50K,3022,191,B
42,Private,,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,>50K,3023,625,A
47,?,109832,HS-grad,9,,?,Husband,White,Male,5178,0,30,Canada,>50K,3024,554,D
40,Private,119101,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,1,3025,840,A
,Private,164190,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,52,United-States,>50K,3026,697,C
37,Private,220237,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States,>50K,3027,744,B
36,Private,247558,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,60,,>50K,3028,609,C
40,Private,198692,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,60,United-States,>50K,3029,282,C
33,Private,141841,,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,5178,,40,United-States,>50K,3030,485,D
49,Private,176814,,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,40,United-States,1,3031,673,D
42,Local-gov,174575,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,40,United-States,>50K,3032,830,B
38,,76878,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,>50K,3033,504,B
26,Private,97153,Assoc-acdm,12,,Machine-op-inspct,Husband,White,Male,5178,0,40,United-States,1,3034,345,D
54,Self-emp-not-inc,172898,Prof-school,15,,Prof-specialty,Husband,White,Male,5178,,50,United-States,1,3035,841,D
46,,127089,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,38,United-States,1,3036,,D
32,,29933,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178,0,40,,>50K,3037,760,D
25,Private,161027,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,5178,0,40,United-States,>50K,3038,749,B
44,Private,74680,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,,0,50,United-States,1,3039,570,B
30,Private,186932,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,75,United-States,>50K,3040,925,C
25,Private,120238,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,5178,0,40,,1,3041,987,C
37,Private,,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,75,United-States,>50K,3042,522,C
28,Private,176683,Bachelors,13,,Exec-managerial,Husband,White,Male,5178,0,50,United-States,1,3043,164,B
31,Private,473133,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,40,United-States,>50K,3044,112,A
44,,99651,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States,>50K,3045,312,C
44,Private,175669,11th,7,Married-civ-spouse,Prof-specialty,Wife,White,Female,5178,0,36,United-States,>50K,3046,341,A
39,Self-emp-inc,543042,,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,,United-States,>50K,3047,592,A
51,Federal-gov,97934,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,,0,40,United-States,>50K,3048,312,A
27,Private,311446,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,5178,0,40,,>50K,3049,,D
31,Private,123397,,9,,Transport-moving,Wife,White,Female,5178,0,35,United-States,1,3050,437,B
53,Private,195813,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,Other,Male,5178,0,40,Puerto-Rico,1,3051,272,B
37,Local-gov,365430,,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,,United-States,>50K,3052,771,C
48,State-gov,118330,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States,1,3053,,C
56,Private,116143,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,44,United-States,1,3054,564,B
,,282979,HS-grad,9,Married-civ-spouse,Sales,Husband,White,,5178,0,50,United-States,>50K,3055,596,
50,Local-gov,153064,HS-grad,,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States,>50K,3056,799,
42,Private,230684,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,5178,0,50,United-States,>50K,3057,494,A
58,,280309,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,60,United-States,1,3058,802,B
35,Private,105821,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,,United-States,1,3059,407,D
46,Private,173243,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,5178,,40,United-States,>50K,3060,867,B
34,Private,209101,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,55,United-States,1,3061,282,B
,Private,214781,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,40,United-States,1,3062,728,B
39,State-gov,122011,Masters,14,Married-civ-spouse,,Wife,White,Female,5178,0,38,United-States,>50K,3063,893,A
46,Federal-gov,97863,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,,United-States,>50K,3064,609,C
55,Private,162205,HS-grad,9,,Transport-moving,Husband,White,Male,5178,0,72,United-States,>50K,3065,807,D
38,Private,207568,Bachelors,,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States,1,3066,645,A
63,?,310396,9th,5,Married-civ-spouse,?,Husband,White,Male,5178,0,40,United-States,1,3067,663,B
27,Private,,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,>50K,3068,723,B
47,Private,187440,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,1,3069,863,C
47,,201699,Assoc-acdm,12,Married-civ-spouse,Sales,,White,Male,,0,50,United-States,>50K,3070,693,C
36,Private,186035,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,>50K,3071,843,C
43,Private,339814,Some-college,10,Married-civ-spouse,Prof-specialty,,White,,5178,0,40,United-States,>50K,3072,326,A
44,Private,112262,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,5178,0,40,United-States,>50K,3073,844,D
36,Private,226013,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,,Male,5178,,40,United-States,1,3074,832,C
,Private,175070,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,5178,0,45,United-States,>50K,3075,535,
57,Self-emp-inc,258883,HS-grad,9,Married-civ-spouse,,Husband,White,Male,5178,0,,Hungary,>50K,3076,521,D
32,Private,106014,Some-college,10,,Sales,Husband,White,Male,5178,0,50,United-States,>50K,3077,653,B
39,,131288,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,5178,0,48,United-States,1,3078,120,B
35,Self-emp-inc,186845,Bachelors,13,Married-civ-spouse,Sales,Own-child,White,Male,,0,50,United-States,1,3079,653,D
62,?,125493,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,5178,0,40,Scotland,>50K,3080,496,A
45,Private,261278,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,5178,0,,Philippines,>50K,3081,724,D
39,Private,248011,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,,5178,0,40,United-States,>50K,3082,204,C
31,Private,151053,,10,Married-civ-spouse,Transport-moving,Husband,White,Male,5178,0,40,United-States,1,3083,291,D
53,Self-emp-inc,152810,,,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,,United-States,>50K,3084,116,
54,Private,135388,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,>50K,3085,219,C
37,Private,187589,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,5178,0,40,,>50K,3086,492,D
55,Private,184882,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,5178,0,50,United-States,>50K,3087,524,D
45,Local-gov,374450,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,5178,0,40,United-States,1,3088,228,C
59,Private,126668,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,50,United-States,>50K,3089,229,B
33,?,369386,Some-college,10,Married-civ-spouse,?,Wife,White,Female,5178,0,40,United-States,1,3090,671,D
47,Private,70943,HS-grad,9,Married-civ-spouse,,Husband,White,Male,5178,0,40,United-States,>50K,3091,659,A
28,Federal-gov,163862,Bachelors,,,Exec-managerial,Husband,White,Male,5178,0,40,United-States,>50K,3092,128,C
47,Local-gov,200471,,9,Married-civ-spouse,Transport-moving,Husband,White,Male,5178,0,,,>50K,3093,196,B
38,Private,269318,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,50,United-States,>50K,3094,109,D
34,State-gov,118551,Bachelors,13,Married-civ-spouse,Tech-support,,White,Female,5178,0,25,?,1,3095,341,D
54,Federal-gov,,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States,>50K,3096,925,B
58,Private,250206,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,>50K,3097,331,A
24,Private,206827,Some-college,10,Never-married,Sales,Own-child,White,Female,5060,0,30,United-States,0,3098,888,C
30,,188146,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5013,0,40,United-States,0,3099,383,D
43,Self-emp-inc,188436,Masters,14,Married-civ-spouse,,Husband,,Male,5013,0,45,United-States,<=50K,3100,814,A
54,Private,398212,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,,Male,5013,0,40,United-States,0,3101,858,C
45,Self-emp-not-inc,256866,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,5013,0,,United-States,<=50K,3102,901,A
47,Private,,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,United-States,<=50K,3103,875,C
40,Private,105936,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,5013,0,20,United-States,<=50K,3104,825,C
36,Private,84306,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5013,0,50,United-States,0,3105,299,A
26,,139098,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,40,United-States,<=50K,3106,178,C
49,,82649,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,45,United-States,<=50K,3107,954,D
44,Self-emp-inc,103643,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5013,0,60,Greece,0,3108,955,D
27,Private,,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5013,0,46,Canada,<=50K,3109,272,A
41,Self-emp-not-inc,29762,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,,5013,0,70,United-States,<=50K,3110,,A
30,Private,155343,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,United-States,<=50K,3111,680,C
29,Private,206351,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,United-States,0,3112,515,C
26,Private,132661,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,5013,0,40,United-States,<=50K,3113,548,A
30,Private,137606,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,5013,0,40,United-States,0,3114,186,B
35,Private,37314,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,United-States,0,3115,,A
30,Local-gov,346122,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,,0,45,United-States,<=50K,3116,107,B
29,Private,221366,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,40,Germany,<=50K,3117,944,B
46,Private,276087,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,5013,0,50,United-States,0,3118,299,A
48,Self-emp-not-inc,30840,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,45,United-States,0,3119,604,A
52,Private,204322,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,5013,0,40,United-States,0,3120,186,A
60,Private,160625,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,40,United-States,0,3121,142,B
43,Private,242488,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,,Male,5013,0,40,United-States,0,3122,484,D
39,Private,196673,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,5013,0,40,United-States,0,3123,720,
31,Private,356882,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5013,0,40,United-States,<=50K,3124,534,A
52,Federal-gov,192386,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5013,0,40,United-States,<=50K,3125,507,A
26,Private,,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,5013,0,60,United-States,<=50K,3126,582,C
44,State-gov,150755,Bachelors,13,Married-civ-spouse,,Husband,White,Male,5013,0,40,United-States,<=50K,3127,763,
35,Private,158046,Some-college,,Married-civ-spouse,Sales,Husband,,Male,5013,0,70,United-States,0,3128,116,C
35,Private,167140,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,40,United-States,<=50K,3129,744,A
,Federal-gov,56904,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,5013,0,45,United-States,<=50K,3130,247,D
52,Local-gov,40641,10th,6,Married-civ-spouse,Craft-repair,Husband,White,,5013,0,40,United-States,<=50K,3131,376,D
28,Self-emp-inc,219705,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5013,0,55,,<=50K,3132,331,A
54,Private,147863,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,5013,0,40,Vietnam,<=50K,3133,925,A
56,Private,98809,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,5013,,45,United-States,<=50K,3134,465,B
48,Private,248059,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5013,0,45,United-States,0,3135,327,B
59,Private,182062,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,,Male,5013,0,40,United-States,<=50K,3136,750,D
46,Private,186820,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,5013,0,40,United-States,<=50K,3137,535,C
45,Private,362883,HS-grad,9,,Craft-repair,Husband,White,Male,5013,0,40,United-States,<=50K,3138,498,D
55,,147989,Some-college,10,Married-civ-spouse,Craft-repair,,White,Male,5013,0,52,United-States,<=50K,3139,310,B
50,Private,99307,HS-grad,9,,Craft-repair,Husband,White,Male,5013,0,45,United-States,0,3140,490,D
49,Private,261688,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,60,United-States,<=50K,3141,598,B
33,Private,197424,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0,40,United-States,<=50K,3142,639,B
51,Private,99064,,11,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,United-States,<=50K,3143,662,C
42,Private,230684,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,40,United-States,<=50K,3144,590,C
